URL,Name,Price(rs),Rating,Reviews,Description,ASIN,Manufecturer
https://www.amazon.in//ZaySoo-Casual-Backpack-College-Business/dp/B0BTD542W7/ref=sr_1_170?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-170,        ZaySoo Casual Laptop Backpack/Office Bag/School Bag/College Bag/Business Bag/Travel Backpack - Black       ,394,Previous page,,"    Care Instructions: Dry Clean Only     🎒 SPACIOUS AND LIGHTWEIGHT: Light weight and spacious laptop/college backpack with 3 compartments. One compartment is for carrying laptop inside (Upto 17 inches), with padding for safety, and space for laptop accessories like charger, etc. Second large compartment for books, files and all your day to day essentials. And third compartment is for your extra stuff. It has provision for holding bottles on both sides and has padded shoulder straps for your comfort     🎒 COMFORT WITH QUALITY: This Backpack has Wide, Padded and Adjustable shoulder straps and Padded Back for comfort in carrying heavy items. Stitched properly and Bartacks on every pressure point for extra durability. Made with strong yet light weight polyester fabric with heavy zippers. It also comes with a Rain cover so that you can travel during rainy season without any problem. This backpack be used by everyone be it men, women, boys, girls.     🎒 SMART & TRENDY LOOKS: This school/travel bag is smart, trendy and stylish in looks. The multipurpose bagpack looks smart, athletic and venturesome and the blend of grey and red makes it appear exquisite. Your hiking trips, mountaineering experience cannot get completed without this amazing trekking backpack.     🎒 ENDURING & LONG LASTING: This trekking backpack bag is made up of highly durable material, which makes it suitable for all weather conditions including heavy rains and extreme scorching heat. It will not only keep the inside stuff safe but will also resist damage to itself.;Style Name: Casual; Age Range Description: Adult; Pocket Description: Utility Pocket     🎒 OTHER FEATURES: Rain Cover, 17 inch Laptop compartment, Internal Organiser(Small Pockets), Strong and durable zippers, Adjustable Shoulder Handles (Straps) , 2 Bottle/Umbrella holders , Padded Handle , Padded Laptop Compartment , Ergonomic Design, Reflector Logo, etc    ",,mra fashion
https://www.amazon.in//Capacity-Cosmetic-Portable-Leather-Organizer/dp/B0BTDKL3KX/ref=sr_1_173?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-173,"        Renva Large Capacity Cosmetic Travel Bag, Women's Makeup Travel Bag Portable Leather Cosmetic Bag, Makeup Storage Bags with Handle and Divider,Makeup Organizer Bags (1 pcs, Black)       ",629,4.0 out of 5 stars,16 ratings,"    【High-Quality Materials】 : Travel makeup pouch made of easy-to-clean PU leather fabric, special water-resistant surface to prevent internal products from getting wet.     【PU Leather makeup bag function】 : Portable and Lightweight design with handle, Made of high-quality soft PU leather fabric, strong thickness make the bag more durable and easy to clean, special water-resistant surface to prevent internal products from getting wet.No need to worry about messy leaks when traveling.     【Multifunctional storage makeup bags】 : This Make up Bags not only can storage your cosmetics, but also Jewelry, Electronic Accessories, Camera, Essential oil, Toiletries, Shaving Kit, glasses,Valuable objects and so on.     【Convenient and Durable Handle】 : The zipper of the makeup travel bag opening design is reasonable,It's a easy to handle and very practical zipper pouch     【Wonderful Gift】 : The travel makeup bag is perfect for daily use or travelling, it's a great gift for women and girls with the gift box on Mother's Day, Women's Day or Christmas .    ",,RLK ENTERPRISE
https://www.amazon.in//Police-Polyester-Laptop-Spec-Backpack/dp/B07ZB8NWTZ/ref=sr_1_174?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-174,        POLICE Polyester 35 Ltr Laptop Big Low Spec Laptop Backpack - Black/Navy       ,"1,569",3.3 out of 5 stars,188 ratings,"    Care Instructions: Dry Clean Only     PRODUCT FEATURES: It is Lightweight and comfortable to carry with adjustable padded straps. This Backpack has decent capacity to store essentials with inside zipper pockets to put your private or valuable items. It also has Zipper closure for handy access. It is perfect for business, travelling, meeting, shopping and daily use.<br>     CRAFTSMANSHIP: Each Police backpack is aesthetically designed and hand crafted by expert smiths to ensure consistent superior quality and high value for customers.<br>     LAPTOP COMPARTMENT: Include Padded laptop compartment to ensure your laptop is safe. It is ideal for 15"" Laptop.<br>     Warranty Type:Manufacturer, ; months manufacturing Warranty on Manufacturing Defects only.<br>     Compartment Description: Up To 15 Inches; Color Name: Navy,Black; Age Range Description: Adult; Water Resistance Level: Water Resistant; Style Name: Casual; Pattern Name: Solid<br>    ",,Whole9Yards
https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_175?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-175,        Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack       ,"1,075",4.3 out of 5 stars,"1,460 ratings","    Outer material: synthetic, color: Tan     Waterproof, Capacity: 27 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)     Number of compartments: 2; Laptop compatibility: yes, laptop size: 16strap type: adjustable     Warranty type: Manufacturer; one year warranty against all manufacturing defects, workmanship, assistance during time of claim of warranty     Closure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket     Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .    ",,RetailEZ Pvt Ltd
https://www.amazon.in//uppercase-Backpack-2300EBP1-repellent-sustainable/dp/B0B69M182Q/ref=sr_1_176?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-176,"        uppercase Medium 17 Ltrs Vegan Leather (upto 14 inch) Laptop Backpack 2300EBP1 3x more water resistant sustainable bags with rain proof zippers for Men, Women, Boys and Girls, 750 Days warranty       ","1,600",4.0 out of 5 stars,373 ratings,    Handcrafted with care and made up of premium quality robust material    ,,ACEFOUR ACCESSORIES PRIVATE LIMITED
https://www.amazon.in//Amazon-Basics-Professional-Backpack-15-inch-Laptop/dp/B09W4WB3K5/ref=sr_1_177?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-177,"        Amazon Basics - Laptop Backpack/College Bag/Travel Bag for 15.6-inch Laptop, Water-Resistant, Casual       ","1,349",3.5 out of 5 stars,5 ratings,"    Laptop backpack made from water-resistant, strong and durable polyester     Contains three large compartments, one easy-access front pocket, two side pockets with zipper, and two water-bottle pockets     Well-cushioned polyester pocket that stores up to 15.6-inch laptop     Cushioned shoulder strap for added comfort and well-padded back to provide support     Invisible and theft-resistant zipper pocket on the edge of the back panel protects valuable items such as earbuds, passports, and phone     ·Lightweight and convenient to carry in three, flexible ways     Dimensions: 45 x 30 x 17 cm (L x W x H)     Weight: 0.78 gms    ", B09W4WB3K5 ,Appario Retail Private Ltd
https://www.amazon.in//Tabelito-Laptop-Backpack-15-6-inch-Repellent/dp/B08Y3L4PHK/ref=sr_1_178?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-178,        Tabelito® Casual 15.6 Inch (39.6 cm) Water Repellent Laptop Backpack Office College School Business Travel Bag Suitable for Men Women Boys & Girls Capacity 25 Litre (Grey)       ,549,4.2 out of 5 stars,"1,597 ratings","    LARGE CAPACITY & ORGANIZED: Tabelito backpack has one separate laptop compartment that can hold any laptop up to 15.6 inch. It also has one spacious compartment for storing any item like daily necessities, tech related items, accessories, toiletries and many more. The front compartment comprises of many pockets, key hook to store your item in an organized manner and easier to find.     ORGANIZERS WITH MULTI LEVEL ZIPPERS: Front two slanted pocket perfect for quick finds such as your ID for work, f gear laptop bags . keys for open door, two side pockets for water bottle and compact umbrella make your items organized. it can be use as school college bags for girls / backpack for men /backpacks for women . you can use it as a gift for men . bags for travelling     COMFY & STURDY: Made from WATER RESISTANT and DURABLE ECO-FRIENDLY nylon fabric with Two PADDED shoulder straps, relieve the stress of shoulder, simple but comfortable back design offer your great back support, making your working, journey and travelling more convenient wherever you go. you can use it such as office bag for men . office bag for women .     LIGHTWEIGHT & DURABLE: Light-weight Carrying and perfect for business traveling or trip, weekend getaways, back to school, outdoor activities and college bag for men etc;     MULTIPURPOSE & SIZE: 20 x 12.2 x 5.7 Inch, perfect to throw under your seat on an airplane when you are traveling or on business trip. Suitable for back to school college, can be easily stored. Good choose for a business laptop backpack, work backpack, laptop bag for men and women, also will be a good gifts for women, gifts for men, gifts for boyfriend or girlfriend and gift bag for travelers.     COMPATIBLE WITH LAPTOP & TABLET: Fits upto 15.6 Inches Laptops Apple/Dell/Lenovo/ASUS/Hp/Samsung/Mi/MacBook/Ultrabook/Thinkpad/IdeaPad/Surfacepro, Laptops Tablets, It is Water Repellent, Ultra-Light, Easy to carry, Office bag for Men & Women, and it's fabric prevents scratches.    ", B08Y3L4PHK ,Appario Retail Private Ltd
https://www.amazon.in//Farraige%C2%AE-Silicone-Crossbody-Waterproof-Stationery/dp/B0B4G8W6MQ/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-179,        Farraige® Cartoon Soft Silicone Bag Crossbody Shoulder Bag Purse Waterproof Anti Fall Stationery Storage Bag Handbag Sweet Birthday Gift for Children Students Girls       ,684,4.4 out of 5 stars,25 ratings,"    【DIY Crossbody Bag】Rich color label patterns give the bag unique freedom, go out at any time with fashionable satchel bag. It can hold cell phones, small toys, candy, credit card, etc.     【Special Designs】Shoulder Camera Bag have large capacity, easy zipper closure, adjustable shoulder strap freely. Crossbody Purse with 6pcs Carton Tag     【Safe Material】The soft and environmentally friendly material is made of PVC+EVA+Polypropylene Webbing. Comfortable hand feel with fine surface workmanship, durable and dirt-resistant.     【Top Gifts for kids】Perfect for 3 + years old boys, girls, niece, granddaughter, grandson,etc. Nice xmas gifts, birthday gifts for kids, best birthday presents and Christmas gifts for kids.     Durable and Dirt-resistant: Cute Shoulder Handbag are easy to clean and durable. If the chocolate and ice cream dirty the bags, don’t worry, take one wet cloth and wipe it away and do not need to wash.(Attention: Please do not scratch the surface of the bags with sharp object.    ",,Farraige Official
https://www.amazon.in//Aircase-Backpack-Rucksack-Anti-Theft-Charging/dp/B07SX3X79F/ref=sr_1_180?crid=2M096C61O4MLT&keywords=bags&qid=1679393844&sprefix=ba%2Caps%2C283&sr=8-180,"        AirCase Laptop bag Anti Theft Backpack for Office College & Travel fits upto 15.6"" Laptop/Macbook, Waterproof, Durable, Multi-Pockets, 180° open (Black)- 1 Yr warranty       ","1,199",4.3 out of 5 stars,160 ratings,"    Ergonomic Design: AirCase Laptop Backpack is made of high quality PU Nylon Fabric for Up to 15.6 Inch Laptop. This Laptop Backpack has 1 Front Pocket, 2 Main Compartment for Laptop & Tablet and 1 Removable /Washable Pocket for Shoes, Wet Clothes, Tiffin Box, etc.<br>     Large Storage: This Stylish Laptop Backpack has large storage Up to 15.6 inch Laptop & Tablet with a secure Velcro closure and also store other belongings like clothes, wallet diary and side pocket for bottle.<br>     Lightweight & Durable: It is made of high quality PU Nylon Fabric for 15.6 inch laptop. Ruggedized water resistant base helps to protect from the elements. This Laptop Backpack comes with External Charging Port and there is a travel friendly trolley belt.<br>     Shoulder Straps: Breathable Mesh Padding at the back which is design for back relief and shoulder straps for extra comfort with adjustable side straps for a better fit and also it as one small pocket on straps for some small belonging.; Specifications: Work up to 15.6"" Laptops, WARRANTY – 1 Year under Manufacturing Defect Only.<br>     Closure Type: Zipper; Special Features: Back Padding; Style Name: Rucksack Backpacks; Age Range Description: Adult; Warranty Description: 6 Months<br>    ", B07SX3X79F ,Appario Retail Private Ltd
https://www.amazon.in//Gear-Vintage2-Leather-Backpack-LBPVG2LTH1901/dp/B07G4F3758/ref=sr_1_179?crid=2M096C61O4MLT&keywords=bags&qid=1679393951&sprefix=ba%2Caps%2C283&sr=8-179,        Gear Vintage2 Anti Theft Faux Leather 18 cms Tan Laptop Backpack       ,"1,075",4.3 out of 5 stars,"1,460 ratings","    Outer material: synthetic, color: Tan     Waterproof, Capacity: 27 liters; Weight: 600 grams; Dimensions: 48 cms x 33 cms x 18 cms (LxWxH)     Number of compartments: 2; Laptop compatibility: yes, laptop size: 16strap type: adjustable     Warranty type: Manufacturer; one year warranty against all manufacturing defects, workmanship, assistance during time of claim of warranty     Closure Type: Zipper; Special Features: Back Padding; Age Range Description: Adult; Pocket Description: Utility Pocket     Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .     Concealed quick access Pockets on back panel ,Adjustable Anti sweat padded Shoulder straps , Padded Laptop sleeve,3 External Pockets, Padded Back Panel Cushioned with Anti Sweat Fabric,Embedded Organizer , USB and Headphone cable slot .    ",,RetailEZ Pvt Ltd
